,Date_reported,New_cases_CH,Cumulative_cases_CH,New_deaths_CH,Cumulative_deaths_CH,New_cases_US,Cumulative_cases_US,New_deaths_US,Cumulative_deaths_US,l_new_us,l_new_ch,l_death_us,l_death_ch,cproducts_notbasic_ch,cproducts_ch,healthcare_ch,lag_cpnb_ch,lag_cp_ch,lag_hc_ch,SP500,COMEX_Gold,US_Tbill_10yr,DJI_Pharma,DJI_Retail,lag_SP500,lag_COMEX_Gold,lag_US_Tbill_10yr,lag_DJI_Pharma,lag_DJI_Retail,lag14_New_cases_CH,lag14_New_cases_US,lag_New_cases_CH,lag_New_cases_US,lag14_SP500,lag14_COMEX_Gold,lag14_US_Tbill_10yr,lag14_DJI_Pharma,lag14_DJI_Retail,lag14_cpnb_ch,lag14_cp_ch,lag14_hc_ch,CSI300,llag14_New_cases_CH,llag14_New_cases_US,llag_New_cases_CH,llag_New_cases_US,lSP500,lCSI300
184,2020-10-21,-283,14154,-17,932,29446,5224733,-192,119886,1.2988821047035675,-0.85771986069031,-0.08245913078781975,,1058.0741326530633,4391.0609693877595,1937.4308163265287,1057.7713333333359,4456.055333333341,1979.462205128204,298.0341836734701,161.43608247422753,-0.03923076923076929,3.9362755102035862,293.9067857142861,307.506615384616,151.59326424870528,-0.05963917525773199,12.603948717948242,318.90056410256443,-282,14531,-265.25128205128203,17106.902564102566,119.03791208791336,124.46722222222297,-0.19237569060773474,9.050549450549283,200.9979120879127,927.4147802197831,3498.4321428571493,1744.500384615385,523.8786734693867,-0.9411897806075116,1.0213087520691726,-0.14041569608957438,1.0681692374822749,0.09527419116420965,0.12015542424485837
185,2020-10-22,-279,14177,-17,932,30583,5284888,153,120742,1.31796418706646,-0.6666646239276006,0.4354005196355528,,1055.564132653063,4399.4309693877585,1698.7608163265286,1066.7513333333363,4415.51533333334,1946.9022051282027,315.96418367346996,140.7360824742275,0.0007692307692307443,13.146275510203509,284.71678571428606,299.94661538461605,162.39326424870524,-0.039639175257732084,4.08394871794826,295.65056410256443,-290,24562,-285.25128205128203,29746.902564102566,128.70791208791343,113.46722222222297,-0.20237569060773475,5.060549450549274,205.17791208791277,775.8847802197824,3114.3021428571483,1501.3903846153844,509.0286734693864,-1.5289764455096302,1.249441751314004,-0.8595383630527804,1.3091865107426255,0.10047956505053612,0.1170522361308226
186,2020-10-23,-269,14210,-17,932,33789,5348249,363,121808,1.3698881527908782,-0.3056512783902705,0.6547987482195996,,966.5541326530629,3789.5109693877603,1222.9408163265289,1064.2413333333361,4423.885333333339,1708.2322051282026,327.86418367347005,139.53608247422767,-0.019230769230769273,14.98627551020354,298.4767857142863,317.8766153846159,141.6932642487052,0.00036082474226795114,13.293948717948183,286.4605641025644,-285,15429,-281.25128205128203,30883.902564102566,180.57791208791332,105.26722222222293,-0.21237569060773476,16.0305494505493,233.8579120879126,781.3547802197827,3204.8221428571487,1537.6603846153848,449.5386734693866,-1.123511337401466,1.043989928424498,-0.668483126290071,1.328268593105518,0.10391943154166583,0.10452320624721168
187,2020-10-26,-276,14290,-17,932,53054,5585847,118,124573,1.6353640235540148,-0.5440623018352682,0.39365325294623776,,970.8041326530629,3626.5009693877582,1341.9408163265289,975.2313333333359,3813.965333333341,1232.412205128203,263.44418367347,141.03608247422767,-0.0592307692307692,6.286275510203495,279.5567857142862,329.776615384616,140.49326424870537,-0.019639175257732067,15.133948717948215,300.2205641025646,-273,24344,-271.25128205128203,34089.902564102566,233.7179120879132,,-0.20237569060773475,22.44054945054927,271.79791208791266,797.8747802197831,3263.38214285715,1305.0703846153847,422.2886734693866,-0.535724672499347,1.2449988394057936,-0.30746978075274045,1.3801925588299362,0.08515493617211867,0.09873131292457771
188,2020-10-27,-278,14314,-17,932,32792,5648211,-331,124944,1.3540278083952781,-0.6241050095088045,-0.40066779389875506,,936.6141326530633,3794.6609693877617,1668.450816326529,979.4813333333359,3650.955333333339,1351.412205128203,253.15418367347002,143.53608247422767,-0.07923076923076922,0.4162755102036044,296.36678571428615,265.3566153846159,141.99326424870537,-0.05963917525773199,6.433948717948169,281.3005641025645,-275,10603,-278.25128205128203,53354.902564102566,217.58791208791308,144.36722222222306,-0.21237569060773476,20.950549450549374,261.8979120879126,841.0047802197823,3421.0821428571508,1429.8203846153847,430.32867346938656,-0.6126857136354755,0.9155649722737902,-0.5458808041977385,1.6456684295930746,0.0821247423683662,0.10044367857942404
189,2020-10-28,-255,14361,-17,932,33573,5711356,-223,125423,1.3664732916791067,0.04798876185330725,-0.14516925909527512,,1096.7841326530634,4268.83096938776,1725.280816326529,945.2913333333363,3819.1153333333423,1677.9222051282031,133.50418367347038,120.03608247422767,-0.07923076923076922,-24.173724489796427,241.8167857142862,255.06661538461594,144.49326424870537,-0.07963917525773201,0.5639487179482785,298.11056410256447,-277,8074,-280.25128205128203,33092.902564102566,245.11791208791328,132.46722222222297,-0.18237569060773484,29.94054945054927,277.2779120879127,848.1347802197824,3494.8921428571484,1524.4103846153848,468.31867346938725,-0.6960673225745264,0.8410440897845621,-0.6259235118712749,1.3643322144343362,0.04619917114235683,0.1084953935051356
190,2020-10-29,-253,14410,-17,932,42470,5783398,192,126318,1.4982889048576098,0.08966145825387617,0.4799538617686654,,1228.684132653063,4786.42096938776,1995.6208163265292,1105.4613333333364,4293.2853333333405,1734.752205128203,172.5841836734703,101.83608247422762,-0.019230769230769273,-23.9537244897964,258.5867857142862,135.4166153846163,120.99326424870537,-0.07963917525773201,-24.026051282051753,243.5605641025645,-260,27844,-257.25128205128203,33873.902564102566,359.2479120879134,176.16722222222302,-0.08237569060773475,44.960549450549365,358.0279120879127,906.0047802197823,3951.7421428571506,1899.3403846153851,503.9686734693869,-0.14268208438973984,1.314048901136104,0.04617025949083775,1.3767776977181647,0.05807567258616153,0.11599265002408643
191,2020-10-30,-271,14441,-17,932,50812,5863782,356,127377,1.6078547739866504,-0.368171635371604,0.6482104890952174,,1150.9441326530632,4007.6009693877604,1709.6008163265287,1237.361333333336,4810.875333333341,2005.0922051282032,132.43418367347022,114.73608247422749,0.010769230769230753,-26.633724489796464,194.73678571428627,174.49661538461623,102.79326424870533,-0.019639175257732067,-23.806051282051726,260.3305641025645,-272,28441,-255.25128205128203,42770.902564102566,416.3379120879131,169.06722222222288,,49.98054945054935,403.6079120879126,1084.5247802197828,4926.682142857149,2358.9903846153848,426.37867346938674,-0.4993570283284723,1.3253651630348493,0.08784295589140578,1.5085933108966678,0.04587200353942755,0.0996027708178957
192,2020-11-02,-268,14544,-17,932,50807,6132565,110,130243,1.6077925706189422,-0.27579831524058873,0.3838612530416192,,1333.604132653063,4047.0209693877587,1583.32081632653,1159.6213333333362,4032.055333333341,1719.0722051282028,172.71418367346996,132.93608247422753,0.0007692307692307443,-15.2037244897964,202.94678571428608,134.34661538461614,115.69326424870519,0.01036082474226796,-26.48605128205179,196.48056410256459,-274,20711,-273.25128205128203,51112.902564102566,394.0479120879131,135.36722222222306,-0.1323756906077348,44.01054945054932,415.68791208791276,1165.9747802197826,5171.47214285715,2506.8603846153837,451.87867346938674,-0.573465000482194,1.1678948083502103,-0.3699901377340744,1.6181591800257102,0.058114945434279974,0.10501900468352687
193,2020-11-03,-242,14604,-17,932,46316,6208453,-258,130687,1.5502981917162,0.29218572236534923,-0.22104529407396534,,1352.354132653063,4310.200969387759,1758.57081632653,1342.281333333336,4071.475333333339,1592.792205128204,231.63418367347003,142.93608247422753,0.03076923076923077,-9.76372448979646,239.15678571428612,174.6266153846159,133.89326424870524,0.00036082474226795114,-15.056051282051726,204.6905641025644,-272,21694,-270.25128205128203,51107.902564102566,370.78791208791336,145.76722222222293,-0.1423756906077348,36.60054945054935,383.1179120879126,1145.364780219783,4974.732142857149,2421.6503846153846,508.6086734693872,-0.4993570283284723,1.1893507840527775,-0.2776168176030591,1.6180969766580002,0.07575770625503786,0.11696432901091747
194,2020-11-04,-272,14634,-17,932,55840,6293865,-196,131193,1.6685262287266394,-0.40096145819459483,-0.0903331872187243,,1506.4541326530625,4374.49096938776,1802.7508163265284,1361.031333333336,4334.6553333333395,1768.042205128204,305.91418367347023,139.13608247422758,-0.08923076923076922,33.98627551020354,299.3067857142862,233.54661538461596,143.89326424870524,0.030360824742267978,-9.616051282051785,240.90056410256443,-288,21695,-244.25128205128203,46616.902564102566,365.4579120879134,155.26722222222293,-0.1323756906077348,21.800549450549283,383.66791208791255,1124.7747802197828,4754.012142857151,2299.880384615384,544.7086734693867,-1.3466548887156757,1.1893723783605186,0.29036722000287973,1.5606025977552562,0.09756522283937308,0.12449208261750577
195,2020-11-05,-270,14666,-16,933,58591,6382028,383,132279,1.7002269964447176,-0.33642293705702375,0.6733866439876905,-1.8826489446204915,1692.0541326530629,4768.60096938776,1846.9208163265284,1515.1313333333355,4398.94533333334,1812.2222051282024,372.92418367347,184.7360824742275,-0.07923076923076922,28.7962755102036,340.0367857142862,307.82661538461616,140.09326424870528,-0.08963917525773202,34.133948717948215,301.0505641025645,-263,34492,-274.25128205128203,56140.902564102566,365.9279120879132,145.06722222222288,-0.11237569060773478,29.160549450549297,363.71791208791274,1051.2747802197828,4559.432142857149,2345.420384615385,616.1586734693865,-0.22064362585945174,1.4333684938108924,-0.4027799605570652,1.6788306347656992,0.11683848550938691,0.13922617624098343
